bstart,bend,receptor,protein,site,library,experiment,pdb,gpf,dpf,program,align,res,md,alt,cx,cy,cz,sx,sy,sz,flex,status
791981,792012,x3NF8ledgfA0797.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
792013,792044,x3NF8ledgfA0798.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
792045,792076,x3NF8ledgfA0799.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
792077,792108,x3NF8ledgfA0800.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
792109,792140,x3NF8ledgfA0801.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
792141,792172,x3NF8ledgfA0802.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
792173,792204,x3NF8ledgfA0803.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
792205,792236,x3NF8ledgfA0804.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
792237,792268,x3NF8ledgfA0805.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
792269,792300,x3NF8ledgfA0806.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
792301,792332,x3NF8ledgfA0807.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
792333,792364,x3NF8ledgfA0808.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
792365,792396,x3NF8ledgfA0809.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
792397,792428,x3NF8ledgfA0810.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
792429,792460,x3NF8ledgfA0811.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
792461,792492,x3NF8ledgfA0812.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
792493,792524,x3NF8ledgfA0813.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
792525,792556,x3NF8ledgfA0814.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
792557,792588,x3NF8ledgfA0815.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
792589,792620,x3NF8ledgfA0816.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
792621,792652,x3NF8ledgfA0817.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
792653,792684,x3NF8ledgfA0818.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
792685,792716,x3NF8ledgfA0819.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
792717,792748,x3NF8ledgfA0820.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
792749,792780,x3NF8ledgfA0821.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
792781,792812,x3NF8ledgfA0822.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
792813,792844,x3NF8ledgfA0823.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
792845,792876,x3NF8ledgfA0824.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
792877,792908,x3NF8ledgfA0825.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
792909,792940,x3NF8ledgfA0826.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
792941,792972,x3NF8ledgfA0827.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
792973,793004,x3NF8ledgfA0828.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
793005,793036,x3NF8ledgfA0829.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
793037,793068,x3NF8ledgfA0830.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
793069,793100,x3NF8ledgfA0831.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
793101,793132,x3NF8ledgfA0832.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
793133,793164,x3NF8ledgfA0833.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
793165,793196,x3NF8ledgfA0834.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
793197,793228,x3NF8ledgfA0835.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
793229,793260,x3NF8ledgfA0836.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
793261,793292,x3NF8ledgfA0837.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
793293,793324,x3NF8ledgfA0838.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
793325,793356,x3NF8ledgfA0839.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
793357,793388,x3NF8ledgfA0840.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
793389,793420,x3NF8ledgfA0841.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
793421,793452,x3NF8ledgfA0842.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
793453,793484,x3NF8ledgfA0843.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
793485,793516,x3NF8ledgfA0844.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
793517,793548,x3NF8ledgfA0845.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
793549,793580,x3NF8ledgfA0846.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
793581,793612,x3NF8ledgfA0847.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
793613,793644,x3NF8ledgfA0848.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
793645,793676,x3NF8ledgfA0849.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
793677,793708,x3NF8ledgfA0850.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
793709,793740,x3NF8ledgfA0851.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
793741,793772,x3NF8ledgfA0852.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
793773,793804,x3NF8ledgfA0853.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
793805,793836,x3NF8ledgfA0854.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
793837,793868,x3NF8ledgfA0855.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
793869,793900,x3NF8ledgfA0856.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
793901,793932,x3NF8ledgfA0857.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
793933,793964,x3NF8ledgfA0858.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
793965,793996,x3NF8ledgfA0859.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
793997,794028,x3NF8ledgfA0860.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
794029,794060,x3NF8ledgfA0861.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
794061,794092,x3NF8ledgfA0862.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
794093,794124,x3NF8ledgfA0863.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
794125,794156,x3NF8ledgfA0864.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
794157,794188,x3NF8ledgfA0865.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
794189,794220,x3NF8ledgfA0866.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
794221,794252,x3NF8ledgfA0867.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
794253,794284,x3NF8ledgfA0868.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
794285,794316,x3NF8ledgfA0869.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
794317,794348,x3NF8ledgfA0870.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
794349,794380,x3NF8ledgfA0871.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
794381,794412,x3NF8ledgfA0872.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
794413,794444,x3NF8ledgfA0873.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
794445,794476,x3NF8ledgfA0874.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
794477,794508,x3NF8ledgfA0875.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
794509,794540,x3NF8ledgfA0876.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
794541,794572,x3NF8ledgfA0877.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
794573,794604,x3NF8ledgfA0878.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
794605,794636,x3NF8ledgfA0879.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
794637,794668,x3NF8ledgfA0880.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
794669,794700,x3NF8ledgfA0881.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
794701,794732,x3NF8ledgfA0882.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
794733,794764,x3NF8ledgfA0883.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
794765,794796,x3NF8ledgfA0884.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
794797,794828,x3NF8ledgfA0885.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
794829,794860,x3NF8ledgfA0886.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
794861,794892,x3NF8ledgfA0887.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
794893,794924,x3NF8ledgfA0888.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
794925,794956,x3NF8ledgfA0889.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
794957,794988,x3NF8ledgfA0890.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
794989,795020,x3NF8ledgfA0891.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
795021,795052,x3NF8ledgfA0892.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
795053,795084,x3NF8ledgfA0893.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
795085,795116,x3NF8ledgfA0894.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
795117,795148,x3NF8ledgfA0895.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
795149,795180,x3NF8ledgfA0896.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
795181,795212,x3NF8ledgfA0897.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
795213,795244,x3NF8ledgfA0898.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
795245,795276,x3NF8ledgfA0899.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
795277,795308,x3NF8ledgfA0900.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
795309,795340,x3NF8ledgfA0901.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
795341,795372,x3NF8ledgfA0902.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
795373,795404,x3NF8ledgfA0903.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
795405,795436,x3NF8ledgfA0904.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
795437,795468,x3NF8ledgfA0905.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
795469,795500,x3NF8ledgfA0906.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
795501,795532,x3NF8ledgfA0907.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
795533,795564,x3NF8ledgfA0908.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
795565,795596,x3NF8ledgfA0909.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
795597,795628,x3NF8ledgfA0910.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
795629,795660,x3NF8ledgfA0911.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
795661,795692,x3NF8ledgfA0912.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
795693,795724,x3NF8ledgfA0913.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
795725,795756,x3NF8ledgfA0914.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
795757,795788,x3NF8ledgfA0915.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
795789,795820,x3NF8ledgfA0916.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
795821,795852,x3NF8ledgfA0917.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
795853,795884,x3NF8ledgfA0918.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
795885,795916,x3NF8ledgfA0919.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
795917,795948,x3NF8ledgfA0920.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
795949,795980,x3NF8ledgfA0921.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
795981,796012,x3NF8ledgfA0922.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
796013,796044,x3NF8ledgfA0923.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
796045,796076,x3NF8ledgfA0924.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
796077,796108,x3NF8ledgfA0925.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
796109,796140,x3NF8ledgfA0926.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
796141,796172,x3NF8ledgfA0927.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
796173,796204,x3NF8ledgfA0928.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
796205,796236,x3NF8ledgfA0929.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
796237,796268,x3NF8ledgfA0930.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
796269,796300,x3NF8ledgfA0931.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
796301,796332,x3NF8ledgfA0932.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
796333,796364,x3NF8ledgfA0933.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
796365,796396,x3NF8ledgfA0934.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
796397,796428,x3NF8ledgfA0935.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
796429,796460,x3NF8ledgfA0936.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
796461,796492,x3NF8ledgfA0937.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
796493,796524,x3NF8ledgfA0938.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
796525,796556,x3NF8ledgfA0939.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
796557,796588,x3NF8ledgfA0940.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
796589,796620,x3NF8ledgfA0941.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
796621,796652,x3NF8ledgfA0942.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
796653,796684,x3NF8ledgfA0943.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
796685,796716,x3NF8ledgfA0944.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
796717,796748,x3NF8ledgfA0945.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
796749,796780,x3NF8ledgfA0946.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
796781,796812,x3NF8ledgfA0947.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
796813,796844,x3NF8ledgfA0948.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
796845,796876,x3NF8ledgfA0949.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
796877,796908,x3NF8ledgfA0950.pdbqt,IN,LEDGF,NF,142,3NF8,none,none,V,sampl4ref.pdb,1,none,A,11.095,-46.191,0.368,30,30,30,none,W
